     lat_deg     lon_deg    depth_km  x_local_km  y_local_km   length_km    width_km  slp_strk_m  slp_ddip_m    slp_am_m  strike_deg     dip_deg    rake_deg sig_stk_MPa sig_ddi_MPa sig_nrm_MPa
     29.5923    102.0175      4.7778      5.3643      8.5000      0.9753      1.0000     -0.0183      0.0245      0.0306     44.6588     31.0000    233.2025      0.0773     -0.2468      0.0594
     29.5869    102.0238      5.2929      5.3643      9.5000      0.9753      1.0000     -0.0129      0.0151      0.0199     44.6588     31.0000    229.5107      0.0335     -0.1787      0.0441
     29.5815    102.0301      5.8079      5.3643     10.5000      0.9753      1.0000     -0.0098      0.0111      0.0148     44.6588     31.0000    228.3719      0.0091     -0.1077      0.0322
     29.5760    102.0364      6.3229      5.3643     11.5000      0.9753      1.0000     -0.0076      0.0090      0.0118     44.6588     31.0000    229.8656      0.0012     -0.0577      0.0234
     29.5706    102.0427      6.8380      5.3643     12.5000      0.9753      1.0000     -0.0060      0.0074      0.0095     44.6588     31.0000    231.1199     -0.0027     -0.0299      0.0169
     29.5652    102.0490      7.3530      5.3643     13.5000      0.9753      1.0000     -0.0045      0.0055      0.0071     44.6588     31.0000    230.4066     -0.0068     -0.0193      0.0123
     29.5598    102.0553      7.8681      5.3643     14.5000      0.9753      1.0000     -0.0027      0.0031      0.0041     44.6588     31.0000    228.0984     -0.0031     -0.0260      0.0090
     29.6419    101.9741      0.6575      6.3396      0.5000      0.9753      1.0000      0.0000      0.0078      0.0078     44.6588     31.0000    270.0000      1.0464     -3.9471     -1.4472
     29.6365    101.9804      1.1726      6.3396      1.5000      0.9753      1.0000      0.0000      0.3790      0.3790     44.6588     31.0000    270.0000      3.6075      5.4143     -1.5451
     29.6311    101.9867      1.6876      6.3396      2.5000      0.9753      1.0000     -0.2483      0.3356      0.4175     44.6588     31.0000    233.4965     -3.6714      2.3839     -0.5594
     29.6256    101.9931      2.2026      6.3396      3.5000      0.9753      1.0000     -0.2859      0.2859      0.4044     44.6588     31.0000    225.0000     -4.2172      1.4667     -0.1650
     29.6202    101.9994      2.7177      6.3396      4.5000      0.9753      1.0000     -0.1985      0.2449      0.3152     44.6588     31.0000    230.9816     -2.1720      1.3265     -0.0030
     29.6148    102.0057      3.2327      6.3396      5.5000      0.9753      1.0000     -0.1077      0.1807      0.2103     44.6588     31.0000    239.1900     -0.5997      0.7919      0.0610
     29.6094    102.0120      3.7477      6.3396      6.5000      0.9753      1.0000     -0.0506      0.1085      0.1197     44.6588     31.0000    245.0017      0.0687      0.1008      0.0765
     29.6040    102.0183      4.2628      6.3396      7.5000      0.9753      1.0000     -0.0238      0.0538      0.0588     44.6588     31.0000    246.1713      0.1898     -0.3091      0.0703
